ebene_resultat;wahl_jahr;geoLevelName;kanton_nummer;kanton_bezeichnung;gemeinde_nummer;gemeinde_bezeichnung;partei_id_red1;partei_bezeichnung_de;partei_bezeichnung_fr;partei_bezeichnung_it;partei_bezeichnung_en;stimmen_partei;letzte_wahl_stimmen_partei;differenz_stimmen_partei;anzahl_listen;anzahl_kandidierende;anzahl_kandidierende_f;anzahl_kandidierende_m;anzahl_gewaehlte;anzahl_gewaehlte_f;anzahl_gewaehlte_m;letzte_wahl_anzahl_gewaehlte;letzte_wahl_anzahl_gewaehlte_f;letzte_wahl_anzahl_gewaehlte_m;differenz_anzahl_gewaehlte;differenz_anzahl_gewaehlte_f;differenz_anzahl_gewaehlte_m;fiktive_waehlende;letzte_wahl_fiktive_waehlende;differenz_fiktive_waehlende;partei_staerke;letzte_wahl_partei_staerke;differenz_partei_staerke;flag_staerkste_partei;partei_rang
Gemeinde;2023;Bichelsee-Balterswil;20;Thurgau;4721;Bichelsee-Balterswil;13;GRÜNE;VERT-E-S;VERDI;GREENS;401;517;-116;;;;;;;;;;;;;;;;;6.954561221;10.062281043;-3.107719822;0;4
Gemeinde;2023;Bichelsee-Balterswil;20;Thurgau;4721;Bichelsee-Balterswil;16;EDU;UDF;UDF;EDU;124;113;11;;;;;;;;;;;;;;;;;2.1505376344;2.1992993383;-0.048761704;0;8
Gemeinde;2023;Bichelsee-Balterswil;20;Thurgau;4721;Bichelsee-Balterswil;31;GLP;PVL;PVL;GLP;247;369;-122;;;;;;;;;;;;;;;;;4.2837322234;7.1817827949;-2.898050571;0;6
Gemeinde;2023;Bichelsee-Balterswil;20;Thurgau;4721;Bichelsee-Balterswil;34;Mitte;Centre;Centro;Centre;1444;1157;287;;;;;;;;;;;;;;;;;25.043357614;22.518489685;2.5248679289;0;2
Gemeinde;2023;Bichelsee-Balterswil;20;Thurgau;4721;Bichelsee-Balterswil;35;Übrige;Autres;Altri;Others;163;;163;;;;;;;;;;;;;;;;;2.8269164065;;2.8269164065;0;7
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;1;FDP;PLR;PLR;FDP;80;102;-22;;;;;;;;;;;;;;;;;3.8684719536;5.5464926591;-1.678020705;0;6
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;3;SP;PS;PS;SP;111;121;-10;;;;;;;;;;;;;;;;;5.3675048356;6.5796628603;-1.212158025;0;5
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;4;SVP;UDC;UDC;SVP;1210;1021;189;;;;;;;;;;;;;;;;;58.510638298;55.51930397;2.9913343283;1;1
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;7;EVP;PEV;PEV;EVP;64;55;9;;;;;;;;;;;;;;;;;3.0947775629;2.9907558456;0.1040217173;0;7
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;13;GRÜNE;VERT-E-S;VERDI;GREENS;148;166;-18;;;;;;;;;;;;;;;;;7.1566731141;9.0266449157;-1.869971802;0;3
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;16;EDU;UDF;UDF;EDU;14;28;-14;;;;;;;;;;;;;;;;;0.6769825919;1.5225666123;-0.84558402;0;9
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;31;GLP;PVL;PVL;GLP;118;121;-3;;;;;;;;;;;;;;;;;5.7059961315;6.5796628603;-0.873666729;0;4
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;34;Mitte;Centre;Centro;Centre;276;225;51;;;;;;;;;;;;;;;;;13.34622824;12.234910277;1.1113179625;0;2
Gemeinde;2023;Braunau;20;Thurgau;4723;Braunau;35;Übrige;Autres;Altri;Others;47;;47;;;;;;;;;;;;;;;;;2.2727272727;;2.2727272727;0;8
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;1;FDP;PLR;PLR;FDP;1361;1573;-212;;;;;;;;;;;;;;;;;15.194819694;18.95637503;-3.761555336;0;3
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;3;SP;PS;PS;SP;574;762;-188;;;;;;;;;;;;;;;;;6.4083956682;9.1829356471;-2.774539979;0;6
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;4;SVP;UDC;UDC;SVP;3134;2747;387;;;;;;;;;;;;;;;;;34.98939377;33.104362497;1.8850312732;1;1
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;7;EVP;PEV;PEV;EVP;288;220;68;;;;;;;;;;;;;;;;;3.2153622865;2.651241263;0.5641210235;0;7
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;13;GRÜNE;VERT-E-S;VERDI;GREENS;949;996;-47;;;;;;;;;;;;;;;;;10.595065312;12.002892263;-1.407826951;0;4
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;16;EDU;UDF;UDF;EDU;270;217;53;;;;;;;;;;;;;;;;;3.0144021436;2.615087973;0.3993141706;0;8
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;31;GLP;PVL;PVL;GLP;627;673;-46;;;;;;;;;;;;;;;;;7.0001116445;8.1103880453;-1.110276401;0;5
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;34;Mitte;Centre;Centro;Centre;1553;1110;443;;;;;;;;;;;;;;;;;17.338394552;13.376717281;3.9616772705;0;2
Gemeinde;2023;Eschlikon;20;Thurgau;4724;Eschlikon;35;Übrige;Autres;Altri;Others;201;;201;;;;;;;;;;;;;;;;;2.2440549291;;2.2440549291;0;9
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;1;FDP;PLR;PLR;FDP;669;524;145;;;;;;;;;;;;;;;;;10.557045921;9.5515858549;1.0054600659;0;3
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;3;SP;PS;PS;SP;311;338;-27;;;;;;;;;;;;;;;;;4.9076850245;6.1611374408;-1.253452416;0;5
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;4;SVP;UDC;UDC;SVP;2884;2331;553;;;;;;;;;;;;;;;;;45.510493925;42.48997448;3.0205194441;1;1
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;7;EVP;PEV;PEV;EVP;48;37;11;;;;;;;;;;;;;;;;;0.7574562096;0.6744440394;0.0830121702;0;9
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;13;GRÜNE;VERT-E-S;VERDI;GREENS;481;511;-30;;;;;;;;;;;;;;;;;7.5903424333;9.3146190303;-1.724276597;0;4
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;16;EDU;UDF;UDF;EDU;157;104;53;;;;;;;;;;;;;;;;;2.4775130188;1.8957345972;0.5817784216;0;7
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;31;GLP;PVL;PVL;GLP;241;282;-41;;;;;;;;;;;;;;;;;3.8030613855;5.1403572731;-1.337295888;0;6
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;34;Mitte;Centre;Centro;Centre;1418;1359;59;;;;;;;;;;;;;;;;;22.376518858;24.772147284;-2.395628426;0;2
Gemeinde;2023;Fischingen;20;Thurgau;4726;Fischingen;35;Übrige;Autres;Altri;Others;128;;128;;;;;;;;;;;;;;;;;2.0198832255;;2.0198832255;0;8
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;1;FDP;PLR;PLR;FDP;171;224;-53;;;;;;;;;;;;;;;;;6.4358298833;9.341117598;-2.905287715;0;4
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;3;SP;PS;PS;SP;120;194;-74;;;;;;;;;;;;;;;;;4.5163718479;8.0900750626;-3.573703215;0;7
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;4;SVP;UDC;UDC;SVP;1445;1165;280;;;;;;;;;;;;;;;;;54.384644336;48.582151793;5.8024925426;1;1
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;7;EVP;PEV;PEV;EVP;36;58;-22;;;;;;;;;;;;;;;;;1.3549115544;2.4186822352;-1.063770681;0;9
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;13;GRÜNE;VERT-E-S;VERDI;GREENS;154;187;-33;;;;;;;;;;;;;;;;;5.7960105382;7.7981651376;-2.002154599;0;5
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;16;EDU;UDF;UDF;EDU;58;53;5;;;;;;;;;;;;;;;;;2.1829130598;2.210175146;-0.027262086;0;8
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;31;GLP;PVL;PVL;GLP;175;156;19;;;;;;;;;;;;;;;;;6.5863756116;6.5054211843;0.0809544273;0;3
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;34;Mitte;Centre;Centro;Centre;375;361;14;;;;;;;;;;;;;;;;;14.113662025;15.054211843;-0.940549818;0;2
Gemeinde;2023;Lommis;20;Thurgau;4741;Lommis;35;Übrige;Autres;Altri;Others;123;;123;;;;;;;;;;;;;;;;;4.6292811441;;4.6292811441;0;6
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);1;FDP;PLR;PLR;FDP;861;1128;-267;;;;;;;;;;;;;;;;;10.427516047;13.901897954;-3.474381907;0;3
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);3;SP;PS;PS;SP;505;761;-256;;;;;;;;;;;;;;;;;6.1160227686;9.378851368;-3.262828599;0;5
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);4;SVP;UDC;UDC;SVP;3578;3036;542;;;;;;;;;;;;;;;;;43.332929635;37.416810451;5.9161191844;1;1
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);7;EVP;PEV;PEV;EVP;203;172;31;;;;;;;;;;;;;;;;;2.4585200436;2.1197929505;0.3387270931;0;9
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);13;GRÜNE;VERT-E-S;VERDI;GREENS;704;933;-229;;;;;;;;;;;;;;;;;8.5260990675;11.498644318;-2.972545251;0;4
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);16;EDU;UDF;UDF;EDU;204;122;82;;;;;;;;;;;;;;;;;2.4706309798;1.5035740695;0.9670569103;0;8
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);31;GLP;PVL;PVL;GLP;469;596;-127;;;;;;;;;;;;;;;;;5.6800290662;7.3453290609;-1.665299995;0;6
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);34;Mitte;Centre;Centro;Centre;1453;1366;87;;;;;;;;;;;;;;;;;17.597190263;16.835099827;0.7620904353;0;2
Gemeinde;2023;Münchwilen (TG);20;Thurgau;4746;Münchwilen (TG);35;Übrige;Autres;Altri;Others;280;;280;;;;;;;;;;;;;;;;;3.3910621291;;3.3910621291;0;7
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);1;FDP;PLR;PLR;FDP;363;393;-30;;;;;;;;;;;;;;;;;11.357947434;13.862433862;-2.504486428;0;3
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);3;SP;PS;PS;SP;166;289;-123;;;;;;;;;;;;;;;;;5.1939924906;10.194003527;-5.000011037;0;6
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);4;SVP;UDC;UDC;SVP;1435;1164;271;;;;;;;;;;;;;;;;;44.899874844;41.058201058;3.8416737854;1;1
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);7;EVP;PEV;PEV;EVP;75;44;31;;;;;;;;;;;;;;;;;2.3466833542;1.5520282187;0.7946551355;0;8
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);13;GRÜNE;VERT-E-S;VERDI;GREENS;251;189;62;;;;;;;;;;;;;;;;;7.8535669587;6.6666666667;1.186900292;0;4
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);16;EDU;UDF;UDF;EDU;93;60;33;;;;;;;;;;;;;;;;;2.9098873592;2.1164021164;0.7934852428;0;7
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);31;GLP;PVL;PVL;GLP;171;172;-1;;;;;;;;;;;;;;;;;5.3504380476;6.0670194004;-0.716581353;0;5
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);34;Mitte;Centre;Centro;Centre;572;524;48;;;;;;;;;;;;;;;;;17.897371715;18.48324515;-0.585873435;0;2
Gemeinde;2023;Rickenbach (TG);20;Thurgau;4751;Rickenbach (TG);35;Übrige;Autres;Altri;Others;70;;70;;;;;;;;;;;;;;;;;2.1902377972;;2.1902377972;0;9
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;1;FDP;PLR;PLR;FDP;93;100;-7;;;;;;;;;;;;;;;;;4.6639919759;6.5445026178;-1.880510642;0;4
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;3;SP;PS;PS;SP;70;103;-33;;;;;;;;;;;;;;;;;3.5105315948;6.7408376963;-3.230306102;0;6
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;4;SVP;UDC;UDC;SVP;1199;750;449;;;;;;;;;;;;;;;;;60.130391174;49.083769634;11.04662154;1;1
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;7;EVP;PEV;PEV;EVP;41;62;-21;;;;;;;;;;;;;;;;;2.0561685055;4.057591623;-2.001423118;0;8
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;13;GRÜNE;VERT-E-S;VERDI;GREENS;230;117;113;;;;;;;;;;;;;;;;;11.534603811;7.6570680628;3.8775357486;0;2
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;16;EDU;UDF;UDF;EDU;8;11;-3;;;;;;;;;;;;;;;;;0.4012036108;0.719895288;-0.318691677;0;9
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;31;GLP;PVL;PVL;GLP;72;68;4;;;;;;;;;;;;;;;;;3.6108324975;4.4502617801;-0.839429283;0;5
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;34;Mitte;Centre;Centro;Centre;220;317;-97;;;;;;;;;;;;;;;;;11.033099298;20.746073298;-9.712974001;0;3
Gemeinde;2023;Schönholzerswilen;20;Thurgau;4756;Schönholzerswilen;35;Übrige;Autres;Altri;Others;61;;61;;;;;;;;;;;;;;;;;3.0591775326;;3.0591775326;0;7
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;1;FDP;PLR;PLR;FDP;1223;1310;-87;;;;;;;;;;;;;;;;;9.9028340081;12.079299216;-2.176465208;0;3
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;3;SP;PS;PS;SP;1023;1136;-113;;;;;;;;;;;;;;;;;8.2834008097;10.474873213;-2.191472404;0;4
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;4;SVP;UDC;UDC;SVP;4834;4062;772;;;;;;;;;;;;;;;;;39.141700405;37.455048409;1.6866519955;1;1
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;7;EVP;PEV;PEV;EVP;183;260;-77;;;;;;;;;;;;;;;;;1.4817813765;2.3974181651;-0.915636789;0;9
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;13;GRÜNE;VERT-E-S;VERDI;GREENS;878;989;-111;;;;;;;;;;;;;;;;;7.1093117409;9.1194098663;-2.010098125;0;5
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;16;EDU;UDF;UDF;EDU;457;280;177;;;;;;;;;;;;;;;;;3.7004048583;2.581834947;1.1185699113;0;6
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;31;GLP;PVL;PVL;GLP;441;624;-183;;;;;;;;;;;;;;;;;3.5708502024;5.7538035961;-2.182953394;0;7
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;34;Mitte;Centre;Centro;Centre;3025;2184;841;;;;;;;;;;;;;;;;;24.493927126;20.138312586;4.3556145391;0;2
Gemeinde;2023;Sirnach;20;Thurgau;4761;Sirnach;35;Übrige;Autres;Altri;Others;286;;286;;;;;;;;;;;;;;;;;2.3157894737;;2.3157894737;0;8
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;1;FDP;PLR;PLR;FDP;116;131;-15;;;;;;;;;;;;;;;;;4.1636755205;5.0287907869;-0.865115266;0;4
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;3;SP;PS;PS;SP;246;167;79;;;;;;;;;;;;;;;;;8.8298636037;6.4107485605;2.4191150433;0;3
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;4;SVP;UDC;UDC;SVP;1602;1474;128;;;;;;;;;;;;;;;;;57.501794688;56.583493282;0.9183014056;1;1
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;7;EVP;PEV;PEV;EVP;28;42;-14;;;;;;;;;;;;;;;;;1.0050251256;1.6122840691;-0.607258943;0;9
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;13;GRÜNE;VERT-E-S;VERDI;GREENS;109;179;-70;;;;;;;;;;;;;;;;;3.9124192391;6.8714011516;-2.958981913;0;6
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;16;EDU;UDF;UDF;EDU;50;35;15;;;;;;;;;;;;;;;;;1.7946877243;1.3435700576;0.4511176668;0;8
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;31;GLP;PVL;PVL;GLP;112;120;-8;;;;;;;;;;;;;;;;;4.0201005025;4.6065259117;-0.586425409;0;5
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;34;Mitte;Centre;Centro;Centre;432;457;-25;;;;;;;;;;;;;;;;;15.506101938;17.54318618;-2.037084242;0;2
Gemeinde;2023;Tobel-Tägerschen;20;Thurgau;4776;Tobel-Tägerschen;35;Übrige;Autres;Altri;Others;91;;91;;;;;;;;;;;;;;;;;3.2663316583;;3.2663316583;0;7
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;1;FDP;PLR;PLR;FDP;708;890;-182;;;;;;;;;;;;;;;;;8.1548030408;10.937692024;-2.782888983;0;3
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;3;SP;PS;PS;SP;542;745;-203;;;;;;;;;;;;;;;;;6.2428011979;9.1557084921;-2.912907294;0;6
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;4;SVP;UDC;UDC;SVP;3724;2939;785;;;;;;;;;;;;;;;;;42.893342548;36.118962763;6.7743797851;1;1
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;7;EVP;PEV;PEV;EVP;167;190;-23;;;;;;;;;;;;;;;;;1.9235199263;2.335012904;-0.411492978;0;9
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;13;GRÜNE;VERT-E-S;VERDI;GREENS;694;747;-53;;;;;;;;;;;;;;;;;7.9935498733;9.1802875753;-1.186737702;0;4
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;16;EDU;UDF;UDF;EDU;334;357;-23;;;;;;;;;;;;;;;;;3.8470398526;4.3873663512;-0.540326499;0;7
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;31;GLP;PVL;PVL;GLP;579;714;-135;;;;;;;;;;;;;;;;;6.6689702833;8.7747327025;-2.105762419;0;5
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;34;Mitte;Centre;Centro;Centre;1635;1555;80;;;;;;;;;;;;;;;;;18.832066344;19.110237188;-0.278170844;0;2
Gemeinde;2023;Wängi;20;Thurgau;4781;Wängi;35;Übrige;Autres;Altri;Others;299;;299;;;;;;;;;;;;;;;;;3.4439069339;;3.4439069339;0;8
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);1;FDP;PLR;PLR;FDP;474;523;-49;;;;;;;;;;;;;;;;;10.237580994;12.784160352;-2.546579358;0;4
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);3;SP;PS;PS;SP;405;404;1;;;;;;;;;;;;;;;;;8.747300216;9.8753361036;-1.128035888;0;5
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);4;SVP;UDC;UDC;SVP;1605;1290;315;;;;;;;;;;;;;;;;;34.665226782;31.532632608;3.1325941737;1;1
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);7;EVP;PEV;PEV;EVP;155;127;28;;;;;;;;;;;;;;;;;3.3477321814;3.1043754583;0.2433567231;0;7
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);13;GRÜNE;VERT-E-S;VERDI;GREENS;474;425;49;;;;;;;;;;;;;;;;;10.237580994;10.38865803;-0.151077036;0;3
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);16;EDU;UDF;UDF;EDU;93;59;34;;;;;;;;;;;;;;;;;2.0086393089;1.4421901736;0.5664491353;0;9
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);31;GLP;PVL;PVL;GLP;328;412;-84;;;;;;;;;;;;;;;;;7.0842332613;10.070887314;-2.986654052;0;6
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);34;Mitte;Centre;Centro;Centre;977;851;126;;;;;;;;;;;;;;;;;21.101511879;20.801759961;0.2997519182;0;2
Gemeinde;2023;Wilen (TG);20;Thurgau;4786;Wilen (TG);35;Übrige;Autres;Altri;Others;119;;119;;;;;;;;;;;;;;;;;2.5701943844;;2.5701943844;0;8
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;1;FDP;PLR;PLR;FDP;191;278;-87;;;;;;;;;;;;;;;;;7.1723619977;11.511387164;-4.339025166;0;4
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;3;SP;PS;PS;SP;115;132;-17;;;;;;;;;;;;;;;;;4.318437852;5.4658385093;-1.147400657;0;6
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;4;SVP;UDC;UDC;SVP;1364;1120;244;;;;;;;;;;;;;;;;;51.220428089;46.376811594;4.8436164944;1;1
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;7;EVP;PEV;PEV;EVP;62;86;-24;;;;;;;;;;;;;;;;;2.3282012768;3.5610766046;-1.232875328;0;8
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;13;GRÜNE;VERT-E-S;VERDI;GREENS;220;139;81;;;;;;;;;;;;;;;;;8.2613593691;5.7556935818;2.5056657874;0;3
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;16;EDU;UDF;UDF;EDU;51;69;-18;;;;;;;;;;;;;;;;;1.9151333083;2.8571428571;-0.942009549;0;9
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;31;GLP;PVL;PVL;GLP;160;157;3;;;;;;;;;;;;;;;;;6.0082613594;6.5010351967;-0.492773837;0;5
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;34;Mitte;Centre;Centro;Centre;421;434;-13;;;;;;;;;;;;;;;;;15.809237702;17.971014493;-2.161776791;0;2
Gemeinde;2023;Wuppenau;20;Thurgau;4791;Wuppenau;35;Übrige;Autres;Altri;Others;79;;79;;;;;;;;;;;;;;;;;2.9665790462;;2.9665790462;0;7
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;1;FDP;PLR;PLR;FDP;252;191;61;;;;;;;;;;;;;;;;;13.755458515;10.391730141;3.3637283738;0;3
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;3;SP;PS;PS;SP;213;265;-52;;;;;;;;;;;;;;;;;11.626637555;14.417845484;-2.79120793;0;4
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;4;SVP;UDC;UDC;SVP;673;596;77;;;;;;;;;;;;;;;;;36.73580786;32.426550598;4.3092572618;1;1
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;7;EVP;PEV;PEV;EVP;58;107;-49;;;;;;;;;;;;;;;;;3.1659388646;5.8215451578;-2.655606293;0;7
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;13;GRÜNE;VERT-E-S;VERDI;GREENS;187;324;-137;;;;;;;;;;;;;;;;;10.207423581;17.627856366;-7.420432785;0;5
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;16;EDU;UDF;UDF;EDU;22;33;-11;;;;;;;;;;;;;;;;;1.2008733624;1.795429815;-0.594556453;0;9
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;31;GLP;PVL;PVL;GLP;138;121;17;;;;;;;;;;;;;;;;;7.5327510917;6.5832426551;0.9495084366;0;6
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;34;Mitte;Centre;Centro;Centre;258;201;57;;;;;;;;;;;;;;;;;14.082969432;10.935799782;3.1471696499;0;2
Gemeinde;2023;Berlingen;20;Thurgau;4801;Berlingen;35;Übrige;Autres;Altri;Others;31;;31;;;;;;;;;;;;;;;;;1.692139738;;1.692139738;0;8
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;1;FDP;PLR;PLR;FDP;295;430;-135;;;;;;;;;;;;;;;;;8.0954994512;13.839716769;-5.744217317;0;5
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;3;SP;PS;PS;SP;328;303;25;;;;;;;;;;;;;;;;;9.0010976948;9.7521725137;-0.751074819;0;3
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;4;SVP;UDC;UDC;SVP;1530;1189;341;;;;;;;;;;;;;;;;;41.986827662;38.268426135;3.7184015274;1;1
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;7;EVP;PEV;PEV;EVP;57;57;0;;;;;;;;;;;;;;;;;1.5642151482;1.8345671065;-0.270351958;0;9
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;13;GRÜNE;VERT-E-S;VERDI;GREENS;326;251;75;;;;;;;;;;;;;;;;;8.9462129528;8.0785323463;0.8676806065;0;4
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;16;EDU;UDF;UDF;EDU;66;57;9;;;;;;;;;;;;;;;;;1.8111964874;1.8345671065;-0.023370619;0;8
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;31;GLP;PVL;PVL;GLP;234;278;-44;;;;;;;;;;;;;;;;;6.4215148189;8.9475378178;-2.526022999;0;6
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;34;Mitte;Centre;Centro;Centre;664;542;122;;;;;;;;;;;;;;;;;18.221734358;17.444480206;0.7772541519;0;2
Gemeinde;2023;Eschenz;20;Thurgau;4806;Eschenz;35;Übrige;Autres;Altri;Others;144;;144;;;;;;;;;;;;;;;;;3.951701427;;3.951701427;0;7
Gemeinde;2023;Herdern;20;Thurgau;4811;Herdern;1;FDP;PLR;PLR;FDP;235;236;-1;;;;;;;;;;;;;;;;;8.4684684685;10.068259386;-1.599790917;0;5
Gemeinde;2023;Herdern;20;Thurgau;4811;Herdern;3;SP;PS;PS;SP;189;139;50;;;;;;;;;;;;;;;;;6.8108108108;5.9300341297;0.8807766811;0;6
Gemeinde;2023;Herdern;20;Thurgau;4811;Herdern;4;SVP;UDC;UDC;SVP;1118;933;185;;;;;;;;;;;;;;;;;40.288288288;39.803754266;0.4845340221;1;1
